,Title,Views,Likes,Dislikes,Comment
0,DON'T BREATHE 2 Trailer (2021),"241,189 views",8.5K,77,Why do trailers these days reveal the entire plot of the movie?
1,DON'T BREATHE 2 Trailer (2021),"241,189 views",8.5K,77,Can't believe that he is 68 years old. At this age it's very defficult to maintain such physique.
2,DON'T BREATHE 2 Trailer (2021),"241,189 views",8.5K,77,We sure this old man isn’t an Earthbender like Toph?
3,DON'T BREATHE 2 Trailer (2021),"241,189 views",8.5K,77,He looks even better in the positive role
4,DON'T BREATHE 2 Trailer (2021),"241,189 views",8.5K,77,This feels like Terminator 2 the bad guy becomes a guardian.
5,DON'T BREATHE 2 Trailer (2021),"241,189 views",8.5K,77,"We just gonna forget about the abduction, and the forcibly impregnation of a girl, and another young lady who almost suffered the same fate?"
6,DON'T BREATHE 2 Trailer (2021),"241,189 views",8.5K,77,Moral of the Story: Don’t come to his house!
7,DON'T BREATHE 2 Trailer (2021),"241,189 views",8.5K,77,Now this is a sequel I never saw coming.
8,DON'T BREATHE 2 Trailer (2021),"241,189 views",8.5K,77,"""I'm a villain, sonny. I was meant to be hated.""
""Not to me"""
9,DON'T BREATHE 2 Trailer (2021),"241,189 views",8.5K,77,"This reminds me of a combination of The Purge, A Quiet Place and John Wick."
10,DON'T BREATHE 2 Trailer (2021),"241,189 views",8.5K,77,"can’t wait to see this, the first one was so goood"
11,DON'T BREATHE 2 Trailer (2021),"241,189 views",8.5K,77,The villain is now the hero.
12,DON'T BREATHE 2 Trailer (2021),"241,189 views",8.5K,77,Daredevil's Grandpa is a straight savage lol!
13,DON'T BREATHE 2 Trailer (2021),"241,189 views",8.5K,77,"Thanks for showing us the whole movie in the trailer, no need to cut any of the deaths, not like I'm anticipating any suspense during the full viewing or anything."
14,DON'T BREATHE 2 Trailer (2021),"241,189 views",8.5K,77,"can’t wait to see this, the first one was so goood"
15,DON'T BREATHE 2 Trailer (2021),"241,189 views",8.5K,77,I'm soooo confused right now. Did he steal the kid from the main character in the first movie? Or is this a prequel?
16,DON'T BREATHE 2 Trailer (2021),"241,189 views",8.5K,77,I hate that I'm rooting for him now!
17,DON'T BREATHE 2 Trailer (2021),"241,189 views",8.5K,77,Thanks for showing the complete movie in 3 minutes… no suspense left 😤
18,DON'T BREATHE 2 Trailer (2021),"241,189 views",8.5K,77,"""Should I tell her or you?""
""I'm Daredevil"""
19,DON'T BREATHE 2 Trailer (2021),"241,189 views",8.5K,77,looks like it's going to be crazier 🔥🔥🔥
20,DON'T BREATHE 2 Trailer (2021),"241,189 views",8.5K,77,This is gonna be fire
21,DON'T BREATHE 2 Trailer (2021),"241,189 views",8.5K,77,they need more scenes with the Rottie
22,DON'T BREATHE 2 Trailer (2021),"241,189 views",8.5K,77,It's going to be difficult rooting for Lang's character in the sequel after he tried to impregnate a second woman he was willing to keep imprisoned in his basement in the first movie 🤢
23,DON'T BREATHE 2 Trailer (2021),"241,189 views",8.5K,77,"This great lord went from being a very villainous villain in the first part, to becoming a hero in the second. What an impressive and interesting twist they put on the plot. I cannot wait to watch it! 👌🏻"
24,DON'T BREATHE 2 Trailer (2021),"241,189 views",8.5K,77,I'm sensing a twist at the end....he's probably gonna end up locking her in a basement too.
25,DON'T BREATHE 2 Trailer (2021),"241,189 views",8.5K,77,"Plot Twist:

This is part of the MCU, the old guy is a retired Daredevil."
26,DON'T BREATHE 2 Trailer (2021),"241,189 views",8.5K,77,When you're that cool of a villain they have to make you the hero
27,DON'T BREATHE 2 Trailer (2021),"241,189 views",8.5K,77,Fede Alvarez is only producing this one? Guess he embraced his role as Evil Dead director and gave up on directing...
28,DON'T BREATHE 2 Trailer (2021),"241,189 views",8.5K,77,Those young villains shouldn't have touched an old man and his family members in the first place since the old man's fury looks so huge.
29,DON'T BREATHE 2 Trailer (2021),"241,189 views",8.5K,77,"Is it just me, or doesn't HE look like a more badass Old Man Logan than Hugh Jackman?"
30,DON'T BREATHE 2 Trailer (2021),"241,189 views",8.5K,77,"They really showed a trailer of him killing the “antagonist” with an axe to the head. 
These trailers built different."
31,DON'T BREATHE 2 Trailer (2021),"241,189 views",8.5K,77,"Stick, the guy who trained Daredevil gets his own solo film!"
32,DON'T BREATHE 2 Trailer (2021),"241,189 views",8.5K,77,Man this gave me chills .They maintained the legacy of their series
33,DON'T BREATHE 2 Trailer (2021),"241,189 views",8.5K,77,Kinda disappointed that Jane Levy's not returning. With Zoey's Playlist being canceled I could've really used some good news. ☹
34,DON'T BREATHE 2 Trailer (2021),"241,189 views",8.5K,77,Tell me him and the lil girl would be perfect to be cast in “The Last Of Us” as Joel and Ellie.
35,DON'T BREATHE 2 Trailer (2021),"241,189 views",8.5K,77,Is this the Daredevil in his 60s? He can still kick ass!
36,DON'T BREATHE 2 Trailer (2021),"241,189 views",8.5K,77,Grandpa has turned good after all the beatings he took in the first part...
37,DON'T BREATHE 2 Trailer (2021),"241,189 views",8.5K,77,"If you meditate regular, the you also got that ""'power of sense ""'."
38,DON'T BREATHE 2 Trailer (2021),"241,189 views",8.5K,77,That old dude got no chills!
39,DON'T BREATHE 2 Trailer (2021),"241,189 views",8.5K,77,Last 46 sec is enough as a teaser trailer. they reveald almost all.
40,DON'T BREATHE 2 Trailer (2021),"241,189 views",8.5K,77,"""I once was blind, but now you'll see, the dark is more of a home and friend to me. So leave the girl and be on your way, or I'll book you in for a permanent stay🔨"". Looking forward to seeing this when it's out 🙂."
41,DON'T BREATHE 2 Trailer (2021),"241,189 views",8.5K,77,"Somehow, I think the continuation of the previous story could have been a better idea."
42,DON'T BREATHE 2 Trailer (2021),"241,189 views",8.5K,77,മലയാളികൾ ആരും ഇല്ലേ...pewerr  കാണിക്കട പുള്ളാരേ😅😂😂
43,DON'T BREATHE 2 Trailer (2021),"241,189 views",8.5K,77,Damn I love how they made him into the badass protagonist we're rooting for now. :D
44,DON'T BREATHE 2 Trailer (2021),"241,189 views",8.5K,77,I feel like they showed everything in this trailer but I’m still gonna watch it anyway. The first one was dope and I’m excited to see what’s gonna happen on this one.
45,DON'T BREATHE 2 Trailer (2021),"241,189 views",8.5K,77,"Wow! First part he was villain, second part he's HERO! I like this twist"
46,DON'T BREATHE 2 Trailer (2021),"241,189 views",8.5K,77,I've definitely have been waiting in anticipation for this sequel!! The first movie was a nail biter of intensity and great acting scenes. Facts 💯%!!
47,DON'T BREATHE 2 Trailer (2021),"241,189 views",8.5K,77,"The first one was so marvelous, hope this sequal be same like that one❤️"
48,DON'T BREATHE 2 Trailer (2021),"241,189 views",8.5K,77,"The light was turned off
The blind man: Yall gonna see what I SEE
That's the slogan of the whole movie huh"
49,DON'T BREATHE 2 Trailer (2021),"241,189 views",8.5K,77,"I feel this is one of those ""same character, different story"" where part  of the first movie never happened... like Highlander."
50,CLIFFORD THE BIG RED DOG Trailer (2021),"226,008 views",6.6K,203,Remember guys if you’re dog isn’t massive you don’t love him enough.
51,CLIFFORD THE BIG RED DOG Trailer (2021),"226,008 views",6.6K,203,"I literally never thought i'd see the day, where the would make a live action film of one of my favorite childhood cartoons"
52,CLIFFORD THE BIG RED DOG Trailer (2021),"226,008 views",6.6K,203,At least they didn't spoil the part where the US military and the Rock had to fight Clifford after mistaking him for a kaiju.
53,CLIFFORD THE BIG RED DOG Trailer (2021),"226,008 views",6.6K,203,If there isn’t a scene where he goes for a giant shit in the park and Jeff goldblum turns up and says “that’s one big pile of shit” I’m not watching it
54,CLIFFORD THE BIG RED DOG Trailer (2021),"226,008 views",6.6K,203,"Is this going to be like an American Paddington? Oh, and John Cleese as the token British guy, of course."
55,CLIFFORD THE BIG RED DOG Trailer (2021),"226,008 views",6.6K,203,Will this open up an extended movie universe? Clifford versus the very hungry caterpillar: Furmageddon.
56,CLIFFORD THE BIG RED DOG Trailer (2021),"226,008 views",6.6K,203,Imagine in the middle of the movie Clifford started shrinking
57,CLIFFORD THE BIG RED DOG Trailer (2021),"226,008 views",6.6K,203,Jack with an american accent is something i didnt know i needed
58,CLIFFORD THE BIG RED DOG Trailer (2021),"226,008 views",6.6K,203,3 seconds into a trailer and then Wilhelm scream. That has to be a record?
59,CLIFFORD THE BIG RED DOG Trailer (2021),"226,008 views",6.6K,203,I feel like this should’ve came out around the time as Alvin and the chipmunks
60,CLIFFORD THE BIG RED DOG Trailer (2021),"226,008 views",6.6K,203,"My childhood. 

The feels man the feels lol."
61,CLIFFORD THE BIG RED DOG Trailer (2021),"226,008 views",6.6K,203,"Scale breaks: ""I'm just gonna write heavy."" lmfao."
62,CLIFFORD THE BIG RED DOG Trailer (2021),"226,008 views",6.6K,203,"I'm a grown man, but this? This scares me."
63,CLIFFORD THE BIG RED DOG Trailer (2021),"226,008 views",6.6K,203,"ah yes, the big red dog… we definitely needed a live action movie for this…"
64,CLIFFORD THE BIG RED DOG Trailer (2021),"226,008 views",6.6K,203,Slap a saddle on that dog. Maybe some armor. Teach it to attack on command. Rule the world.
65,CLIFFORD THE BIG RED DOG Trailer (2021),"226,008 views",6.6K,203,My wife just got sooo excited one of her favorite childhood memories I am definitely certain she’s dragging me to see this 🤷🏽😳Yyaaay😒🤣🤣🤣happy wife happy life🙏🏾
66,CLIFFORD THE BIG RED DOG Trailer (2021),"226,008 views",6.6K,203,Seriously dynamite so exited to listen BTS welcome to USA🔥🔥
67,CLIFFORD THE BIG RED DOG Trailer (2021),"226,008 views",6.6K,203,This movie is gonna blow up like DYNAMITE!!!
68,CLIFFORD THE BIG RED DOG Trailer (2021),"226,008 views",6.6K,203,This movie is about the origin story of the next Kaiju in the MonsterVerse.
69,CLIFFORD THE BIG RED DOG Trailer (2021),"226,008 views",6.6K,203,Next thing you know they'll be moving to Birdwell Island in the 2nd movie
70,CLIFFORD THE BIG RED DOG Trailer (2021),"226,008 views",6.6K,203,"Never forget, Clifford is technically a Kaiju."
71,CLIFFORD THE BIG RED DOG Trailer (2021),"226,008 views",6.6K,203,"No wayyyyyyyyy
I used to watch this as a kid 😃"
72,CLIFFORD THE BIG RED DOG Trailer (2021),"226,008 views",6.6K,203,"I can’t even hate on this, lol I grew up watching Clifford!"
73,CLIFFORD THE BIG RED DOG Trailer (2021),"226,008 views",6.6K,203,I think we know which demographic is gonna eat this up. lmao
74,CLIFFORD THE BIG RED DOG Trailer (2021),"226,008 views",6.6K,203,Look at how they massacred my boy…
75,CLIFFORD THE BIG RED DOG Trailer (2021),"226,008 views",6.6K,203,Not 5 seconds and already the Wilhelm scream?
76,CLIFFORD THE BIG RED DOG Trailer (2021),"226,008 views",6.6K,203,I love my dog so much hes grown 3 times his original size over the last 6 months. I mean he's bigger.... but also chonkier.... maybe less treats and more playtime from now on.
77,CLIFFORD THE BIG RED DOG Trailer (2021),"226,008 views",6.6K,203,This was Long overdue for my big homie Clifford
78,CLIFFORD THE BIG RED DOG Trailer (2021),"226,008 views",6.6K,203,Love this and love how they chose dynamite in the background 💜
79,CLIFFORD THE BIG RED DOG Trailer (2021),"226,008 views",6.6K,203,"They really should've made him a different dog, like, maybe an adult."
80,CLIFFORD THE BIG RED DOG Trailer (2021),"226,008 views",6.6K,203,"""You just drew him big."" – Louis CK"
81,CLIFFORD THE BIG RED DOG Trailer (2021),"226,008 views",6.6K,203,"Odd Clifford isn't talking.
Cause I would've gotten Jason Ritter as the voice."
82,CLIFFORD THE BIG RED DOG Trailer (2021),"226,008 views",6.6K,203,Army's be like: why's the dog is not purple?
83,CLIFFORD THE BIG RED DOG Trailer (2021),"226,008 views",6.6K,203,of course i'm gonna watch a child's movie just because they used dynamite as the background song
84,CLIFFORD THE BIG RED DOG Trailer (2021),"226,008 views",6.6K,203,This movie looks genuinely decent. The effects on Clifford look good.
85,CLIFFORD THE BIG RED DOG Trailer (2021),"226,008 views",6.6K,203,There is no way this is happening I really used to love this show and now they’re making a live action movie out of it this is a dream
86,CLIFFORD THE BIG RED DOG Trailer (2021),"226,008 views",6.6K,203,"The soundtrack! Perfect
Also, definitely watching this"
87,CLIFFORD THE BIG RED DOG Trailer (2021),"226,008 views",6.6K,203,"This morning, I was thinking about Clifford, then this trailer came out!"
88,CLIFFORD THE BIG RED DOG Trailer (2021),"226,008 views",6.6K,203,"OH, my childhood. He looks so adorable."
89,CLIFFORD THE BIG RED DOG Trailer (2021),"226,008 views",6.6K,203,"I wasn’t expecting this, but this might be a big hit 👀"
90,CLIFFORD THE BIG RED DOG Trailer (2021),"226,008 views",6.6K,203,Oh hey nostalgia...oh gosh that thumbnail.... Jesus Christ how horrifying
91,CLIFFORD THE BIG RED DOG Trailer (2021),"226,008 views",6.6K,203,BTS and Clifford the Big Red Dog are two things that don't blend together very well.
92,CLIFFORD THE BIG RED DOG Trailer (2021),"226,008 views",6.6K,203,why is this one of the most exciting things to happen to me this year lol
93,CLIFFORD THE BIG RED DOG Trailer (2021),"226,008 views",6.6K,203,"Big Red Doggo?  Live action?  Whaat?
*starts getting childhood nostalgia*"
94,CLIFFORD THE BIG RED DOG Trailer (2021),"226,008 views",6.6K,203,"This actually looks like it might be something I would enjoy. I loved Clifford as a kid and always imagined what a film would be like. I hoped that they would have Clifford be a big dog and act like one as well. Really glad to see they have done so with this film it makes his size play a grounded role rather than having a magic talking dog. I love dogs and def believe they make great plot devices going back to classic dog movies, my favorite being the original betoveen from the early 90s."
95,CLIFFORD THE BIG RED DOG Trailer (2021),"226,008 views",6.6K,203,Omdssss I used to watch this cartoon 🤣childhood
96,CLIFFORD THE BIG RED DOG Trailer (2021),"226,008 views",6.6K,203,"Can't wait for Razzle, or some other commentary channel to tear this movie apart😭"
97,CLIFFORD THE BIG RED DOG Trailer (2021),"226,008 views",6.6K,203,I'm a grown man and I am going to see this in a theatre.
98,CLIFFORD THE BIG RED DOG Trailer (2021),"226,008 views",6.6K,203,Damn this is so nostalgic.
99,CLIFFORD THE BIG RED DOG Trailer (2021),"226,008 views",6.6K,203,"""This isn't even my final form""

""WOLF"""
100,THE MANY SAINTS OF NEWARK Trailer (2021) A Sopranos Story,"130,678 views",2.4K,39,Tony Soprano is back!! ❤️
101,THE MANY SAINTS OF NEWARK Trailer (2021) A Sopranos Story,"130,678 views",2.4K,39,The Kid playing the young Tony Soprano is actually James Gandolfini's son.
102,THE MANY SAINTS OF NEWARK Trailer (2021) A Sopranos Story,"130,678 views",2.4K,39,James Gandolfini would have been so proud
103,THE MANY SAINTS OF NEWARK Trailer (2021) A Sopranos Story,"130,678 views",2.4K,39,Holy. Shit.
104,THE MANY SAINTS OF NEWARK Trailer (2021) A Sopranos Story,"130,678 views",2.4K,39,This trailer truly has the makings of a varsity athlete
105,THE MANY SAINTS OF NEWARK Trailer (2021) A Sopranos Story,"130,678 views",2.4K,39,Rest in Peace James Gandolfini. Salut Michael Gandolfini!
106,THE MANY SAINTS OF NEWARK Trailer (2021) A Sopranos Story,"130,678 views",2.4K,39,‘He doesn’t apply himself’ is short for ‘He never had the making of a varsity athlete’
107,THE MANY SAINTS OF NEWARK Trailer (2021) A Sopranos Story,"130,678 views",2.4K,39,I'd rather see how Tony failed as a varsity athlete.
108,THE MANY SAINTS OF NEWARK Trailer (2021) A Sopranos Story,"130,678 views",2.4K,39,"Kind of disappointed, he doesn't look like he has the makings of a varsity athlete..."
109,THE MANY SAINTS OF NEWARK Trailer (2021) A Sopranos Story,"130,678 views",2.4K,39,Ray Liotta busting out his Henry Hill's LOL face.
110,THE MANY SAINTS OF NEWARK Trailer (2021) A Sopranos Story,"130,678 views",2.4K,39,The many saints of newark plot summary: a young Tony soprano shows how he doesn't have the makings of a varsity athlete
111,THE MANY SAINTS OF NEWARK Trailer (2021) A Sopranos Story,"130,678 views",2.4K,39,"“Absolutely.
Cinema at its finest.
Theres none like it.”"
112,THE MANY SAINTS OF NEWARK Trailer (2021) A Sopranos Story,"130,678 views",2.4K,39,That’s James son playing him. This looks freaking amazing
113,THE MANY SAINTS OF NEWARK Trailer (2021) A Sopranos Story,"130,678 views",2.4K,39,"The background music is🔥. I just hope that this movie isn't afraid of being offensive just like the show.
Where is uncle jun though?"
114,THE MANY SAINTS OF NEWARK Trailer (2021) A Sopranos Story,"130,678 views",2.4K,39,That was awesome. James would be so proud. The best gangster ever Tony Soprano.
115,THE MANY SAINTS OF NEWARK Trailer (2021) A Sopranos Story,"130,678 views",2.4K,39,"Just when I thought I was out,...this Trailer pulled me back in..."
116,THE MANY SAINTS OF NEWARK Trailer (2021) A Sopranos Story,"130,678 views",2.4K,39,Who they cast for Young dickie moltasante looks he would be an even better young Richie Aprile
117,THE MANY SAINTS OF NEWARK Trailer (2021) A Sopranos Story,"130,678 views",2.4K,39,"Any movie with Ray Liotta in it, I watch attentively with a 6 pack"
118,THE MANY SAINTS OF NEWARK Trailer (2021) A Sopranos Story,"130,678 views",2.4K,39,“Micheal Gandolfini has the makings of a Varsity Athlete.”
119,THE MANY SAINTS OF NEWARK Trailer (2021) A Sopranos Story,"130,678 views",2.4K,39,Wouldn't Jon Bernthal been a better choice for Dickie?
120,THE MANY SAINTS OF NEWARK Trailer (2021) A Sopranos Story,"130,678 views",2.4K,39,Livia won't cut young Tony a break even when his teacher or principal is telling her he's very intelligent.
121,THE MANY SAINTS OF NEWARK Trailer (2021) A Sopranos Story,"130,678 views",2.4K,39,Tony doesn’t look like a varsity athlete.
122,THE MANY SAINTS OF NEWARK Trailer (2021) A Sopranos Story,"130,678 views",2.4K,39,This trailer has tremendous moxie for its size.
123,THE MANY SAINTS OF NEWARK Trailer (2021) A Sopranos Story,"130,678 views",2.4K,39,I WAITED TWENTY F-ING YEARS!
124,THE MANY SAINTS OF NEWARK Trailer (2021) A Sopranos Story,"130,678 views",2.4K,39,"You woke up this morning
Got yourself a gun,
Mama always said you'd be
The Chosen One."
125,THE MANY SAINTS OF NEWARK Trailer (2021) A Sopranos Story,"130,678 views",2.4K,39,"holy shit, that music at the end"
126,THE MANY SAINTS OF NEWARK Trailer (2021) A Sopranos Story,"130,678 views",2.4K,39,"Despite being hyped up, I can sadly tell this would've been a thousand times better in a mini-series format.. there's just far too much to cram in 2.5-3hrs, even if their whole idea is to focus on Dickie & Tony's relationship-long time fans genuinely wanna see more than that, fleshed out back stories/characters like Feech & Richie & Junior/Johnny; the creator of Entourage wanted to do the same exact thing except HBO basically flat out forced them to do a movie-despite the fact Doug Ellin was adamant there was too much to cram in that format 🤷"
127,THE MANY SAINTS OF NEWARK Trailer (2021) A Sopranos Story,"130,678 views",2.4K,39,ok but when the meat store came out and all of them hanging in there was amazing
128,THE MANY SAINTS OF NEWARK Trailer (2021) A Sopranos Story,"130,678 views",2.4K,39,Anyone else in tears right now? 🥲
129,THE MANY SAINTS OF NEWARK Trailer (2021) A Sopranos Story,"130,678 views",2.4K,39,Chris didn't get that canopy nose from his fawda
130,THE MANY SAINTS OF NEWARK Trailer (2021) A Sopranos Story,"130,678 views",2.4K,39,This trailer never had the makings of a varsity movie.
131,THE MANY SAINTS OF NEWARK Trailer (2021) A Sopranos Story,"130,678 views",2.4K,39,"Just when I thought I was out, they pulled me back in!"
132,THE MANY SAINTS OF NEWARK Trailer (2021) A Sopranos Story,"130,678 views",2.4K,39,He never had the makings of a varsity athlete
133,THE MANY SAINTS OF NEWARK Trailer (2021) A Sopranos Story,"130,678 views",2.4K,39,So glad to see Uncle Joey in this movie.
134,THE MANY SAINTS OF NEWARK Trailer (2021) A Sopranos Story,"130,678 views",2.4K,39,I’m so ready for this!
135,THE MANY SAINTS OF NEWARK Trailer (2021) A Sopranos Story,"130,678 views",2.4K,39,Oh my god I just got chills. Especially at the start with James’s voice as Tony and at the end when the Sopranos theme played. This is going to be good.
136,THE MANY SAINTS OF NEWARK Trailer (2021) A Sopranos Story,"130,678 views",2.4K,39,"He's a goddamn hothouse flower, that's his problem"
137,THE MANY SAINTS OF NEWARK Trailer (2021) A Sopranos Story,"130,678 views",2.4K,39,Interesting that there is more of Dickie in the movie than Tony's dad.
138,THE MANY SAINTS OF NEWARK Trailer (2021) A Sopranos Story,"130,678 views",2.4K,39,Just imagine Tony’s life if he had made varsity 🤦‍♂️
139,THE MANY SAINTS OF NEWARK Trailer (2021) A Sopranos Story,"130,678 views",2.4K,39,"You make me wanna cry... It's a movie. You gotta grow up.

- Anthony Soprano to Anthony Jr."
140,THE MANY SAINTS OF NEWARK Trailer (2021) A Sopranos Story,"130,678 views",2.4K,39,Something tells me that Gandolfini's son can't act.
141,THE MANY SAINTS OF NEWARK Trailer (2021) A Sopranos Story,"130,678 views",2.4K,39,"Now, can we have  Furio on the Run movie ?"
142,THE MANY SAINTS OF NEWARK Trailer (2021) A Sopranos Story,"130,678 views",2.4K,39,I been watching sopranos clips for the last 2 years 😭😭😭 I'm soooo happy ! Hearing Tony's voice gave me chills!!
143,THE MANY SAINTS OF NEWARK Trailer (2021) A Sopranos Story,"130,678 views",2.4K,39,"""Woke up this morning got some Gaba Goo"""
144,THE MANY SAINTS OF NEWARK Trailer (2021) A Sopranos Story,"130,678 views",2.4K,39,IS THIS REAL????I CAN'T BELIEVE IT
145,THE MANY SAINTS OF NEWARK Trailer (2021) A Sopranos Story,"130,678 views",2.4K,39,"Damn, absolutely stoked for this. The kid even looks like a young James Gandolfini"
146,THE MANY SAINTS OF NEWARK Trailer (2021) A Sopranos Story,"130,678 views",2.4K,39,"In the series, Tony was about 10 during the 1967 riots. In this thing he's what 17?I don't know about this one. I hope its not another big flop like The Irishman!Anybody  care to remember that overhyped bomb?"
147,THE MANY SAINTS OF NEWARK Trailer (2021) A Sopranos Story,"130,678 views",2.4K,39,Bro I just want these guys to use the same dialogue writers they had for James
148,THE MANY SAINTS OF NEWARK Trailer (2021) A Sopranos Story,"130,678 views",2.4K,39,Oh My Dog! I just got goosebumps because of this! Can´t wait to see it!
149,THE MANY SAINTS OF NEWARK Trailer (2021) A Sopranos Story,"130,678 views",2.4K,39,"I bet dad is proud of you, Michael. 👍❤"
150,FOUNDATION Trailer 2 (2021),"234,136 views",4.1K,79,This plus Dune equals a happy sci-fi nerd. Now we just need Rendevous with Rama.
151,FOUNDATION Trailer 2 (2021),"234,136 views",4.1K,79,"“Mr. Advocate, the rotten tree-trunk, until the very moment when the storm-blast breaks it in two, has all the appearance of might it ever had. The storm-blast whistles through the branches of the Empire even now. Listen with the ears of psychohistory, and you will hear the creaking.”
― Isaac Asimov, Foundation"
152,FOUNDATION Trailer 2 (2021),"234,136 views",4.1K,79,I love Lee Pace. He's always a stellar addition to any interesting cast.
153,FOUNDATION Trailer 2 (2021),"234,136 views",4.1K,79,This is September and then Dune in October? A good Fall for sci-fi fans.
154,FOUNDATION Trailer 2 (2021),"234,136 views",4.1K,79,Lee Pace is that guy who’s always British but he’s not
155,FOUNDATION Trailer 2 (2021),"234,136 views",4.1K,79,Good to see Thranduil sitting on the throne again
156,FOUNDATION Trailer 2 (2021),"234,136 views",4.1K,79,"I hope they don't blow it. 

I remember finding the ""Foundation Trilogy"" as a teenager. Did not go out side for almost a month while I read them and it was summer!"
157,FOUNDATION Trailer 2 (2021),"234,136 views",4.1K,79,I am genuinely doubtful that this would work. Let’s see what Morierty brings as Harry Sheldon.
158,FOUNDATION Trailer 2 (2021),"234,136 views",4.1K,79,So excited to see this. The books had a real impact on me as a youngster.
159,FOUNDATION Trailer 2 (2021),"234,136 views",4.1K,79,"As a huge fan of Isac Asimov books,  I'm not sure if I'm too excited or too scared to watch this!"
160,FOUNDATION Trailer 2 (2021),"234,136 views",4.1K,79,"Dune Foundation and Wheel of time all within months of each other 

16 year old me is FREAKING OUT"
161,FOUNDATION Trailer 2 (2021),"234,136 views",4.1K,79,"Looks like they're taking quite a few liberties with this series, but it looks epic.  I hope they do it justice :-/"
162,FOUNDATION Trailer 2 (2021),"234,136 views",4.1K,79,"I hope they don't make it a straight-up sci-fi action. That said, I'm excited to see how they portray Trantor in all its glory!"
163,FOUNDATION Trailer 2 (2021),"234,136 views",4.1K,79,I seriously can’t wait !!! Also Lee Pace is such an underrated actor ! ❤️
164,FOUNDATION Trailer 2 (2021),"234,136 views",4.1K,79,Damn.. Finally Foundation comes to screen. Looks awesome. Isaac Asimov.. The greatest 👍👍
165,FOUNDATION Trailer 2 (2021),"234,136 views",4.1K,79,"""You cannot save yourselves but you can save your legacy!  We will start a foundation in the end of the galaxy and compose a galactic encyclopedia containing all knowledge.  We will spread it all over so our knowledge is saved and the dark age is shortened."""
166,FOUNDATION Trailer 2 (2021),"234,136 views",4.1K,79,My 30 years dream finally done.RIP Godfather of  Sci Fi Isaac Asimov
167,FOUNDATION Trailer 2 (2021),"234,136 views",4.1K,79,now I want Riddick to fix this war
168,FOUNDATION Trailer 2 (2021),"234,136 views",4.1K,79,Uh oh. I liked the first trailer better. This one makes it look like they will be going a much more generic route....
169,FOUNDATION Trailer 2 (2021),"234,136 views",4.1K,79,"This looks so good!!!!!! 🔥
I loved “Ted lasso”,”Servant “ and “Lisey’s story”(by Legend Steven King) on Apple TV+ .They are doing an awesome job with their Original shows .Can’t wait for Foundation"
170,FOUNDATION Trailer 2 (2021),"234,136 views",4.1K,79,"Ok, I'm interested in this, but I'm scared it's gonna end up being a 5/10 series. I hope it has that umph."
171,FOUNDATION Trailer 2 (2021),"234,136 views",4.1K,79,"I mean, they are making an entire series about the first 50 pages of the original book, I dont know what to think tbh"
172,FOUNDATION Trailer 2 (2021),"234,136 views",4.1K,79,"Genetic Dynasty? The empire existed only for 400 years? I don't know what this is, but it's not Foundation."
173,FOUNDATION Trailer 2 (2021),"234,136 views",4.1K,79,"Jared Harris and Lee Pace, I need this right now."
174,FOUNDATION Trailer 2 (2021),"234,136 views",4.1K,79,I love how Lee Pace is just Thranduil without the hair and ears in this.
175,FOUNDATION Trailer 2 (2021),"234,136 views",4.1K,79,I just can't Picture Lee Pace without his white silver hair in the Hobbit.
176,FOUNDATION Trailer 2 (2021),"234,136 views",4.1K,79,Lee Pace is very handsome🔥
177,FOUNDATION Trailer 2 (2021),"234,136 views",4.1K,79,I adore Lee Pace! His voice is so deep and melodic! I love listening to the Darkest Night podcasts which he narrates part of 😊
178,FOUNDATION Trailer 2 (2021),"234,136 views",4.1K,79,I really looking forward to this.
179,FOUNDATION Trailer 2 (2021),"234,136 views",4.1K,79,I gotta say I’m always do for some sci fi space movies
180,FOUNDATION Trailer 2 (2021),"234,136 views",4.1K,79,I get a very 'Amarr Empire' feeling from Eve Online.. I'm very excited for this film.
181,FOUNDATION Trailer 2 (2021),"234,136 views",4.1K,79,"Well, this is strange. I either can't remember the books correctly or this seems very different."
182,FOUNDATION Trailer 2 (2021),"234,136 views",4.1K,79,Hollywood should make more sci-fi movies like this
183,FOUNDATION Trailer 2 (2021),"234,136 views",4.1K,79,Apple is taking a serious gamble on turning a legendary book into a TV series
184,FOUNDATION Trailer 2 (2021),"234,136 views",4.1K,79,"4 centuries seems like somewhat less of a big deal than 12,000 years."
185,FOUNDATION Trailer 2 (2021),"234,136 views",4.1K,79,"Damn, Apple plus coming through with some really good shows. first SEE now this! I am excoited."
186,FOUNDATION Trailer 2 (2021),"234,136 views",4.1K,79,Finally a series from those books omg... This is amazing
187,FOUNDATION Trailer 2 (2021),"234,136 views",4.1K,79,"Nice, now we need The City and the Stars!"
188,FOUNDATION Trailer 2 (2021),"234,136 views",4.1K,79,"If ""save your legacy"" is the call of the day, British are ""you know nothing John Snow"". I could be wrong . In fact, British be like ""kill your legacy to steal just one more dime!"""
189,FOUNDATION Trailer 2 (2021),"234,136 views",4.1K,79,WAIT. Am I going to see this BEFORE Dune???
190,FOUNDATION Trailer 2 (2021),"234,136 views",4.1K,79,"I'll watch anything with Lee Pace, except for Twilight... I just watched clips with him in it."
191,FOUNDATION Trailer 2 (2021),"234,136 views",4.1K,79,"Repeat after me people, 'tv/movie adaptations will never be the same as the books'. Just enjoy it as a separate entity."
